customerID,RiskScore,RiskTier,tenure,MonthlyCharges,Contract,InternetService,PaymentMethod
9481-WHGWY,1,monitor,70,75.35,Two year,DSL,Credit card (automatic)
3181-VTHOE,1,monitor,70,51.05,One year,DSL,Bank transfer (automatic)
8205-VSLRB,1,monitor,70,77.3,Two year,DSL,Credit card (automatic)
8174-TBVCF,1,monitor,70,94.8,Two year,DSL,Credit card (automatic)
2900-PHPLN,1,monitor,70,19.55,Two year,No,Credit card (automatic)
5915-ANOEI,1,monitor,70,79.15,Two year,DSL,Mailed check
2987-BJXIK,1,monitor,70,84.7,Two year,DSL,Mailed check
2126-GSEGL,1,monitor,70,84.8,Two year,DSL,Bank transfer (automatic)
5208-FVQKB,1,monitor,70,67.95,Two year,DSL,Mailed check
4915-BFSXL,1,monitor,70,68.95,Two year,DSL,Credit card (automatic)
3486-HOOGQ,1,monitor,70,79.7,Two year,DSL,Bank transfer (automatic)
6695-AMZUF,1,monitor,70,86.45,Two year,DSL,Credit card (automatic)
6122-LJADA,1,monitor,70,90.15,Two year,DSL,Credit card (automatic)
9415-ZNBSX,1,monitor,70,89,Two year,DSL,Bank transfer (automatic)
2535-PBCGC,1,monitor,70,64.55,Two year,DSL,Bank transfer (automatic)
6586-MYGKD,1,monitor,70,76.95,Two year,DSL,Credit card (automatic)
4654-ULTTN,1,monitor,70,74.8,Two year,DSL,Credit card (automatic)
8821-KVZKQ,1,monitor,70,58.4,One year,DSL,Bank transfer (automatic)
4701-LKOZD,1,monitor,70,89.75,Two year,DSL,Credit card (automatic)
7560-QJAVJ,1,monitor,70,79.6,Two year,DSL,Bank transfer (automatic)
6953-PBDIN,1,monitor,70,72.95,Two year,DSL,Bank transfer (automatic)
1131-QQZEB,1,monitor,71,23.95,Two year,No,Bank transfer (automatic)
6885-PKOAM,1,monitor,71,85.75,Two year,DSL,Credit card (automatic)
5846-NEQVZ,1,monitor,71,70.85,Two year,DSL,Credit card (automatic)
5781-RFZRP,1,monitor,71,73.5,Two year,DSL,Credit card (automatic)
5676-CFLYY,1,monitor,71,73.35,Two year,DSL,Credit card (automatic)
3429-IFLEM,1,monitor,71,77.35,Two year,DSL,Credit card (automatic)
7649-SIJJF,1,monitor,71,80.1,Two year,DSL,Mailed check
8146-QQKZH,1,monitor,71,81.85,Two year,DSL,Bank transfer (automatic)
7898-PDWQE,1,monitor,71,80.4,Two year,DSL,Credit card (automatic)
5377-NDTOU,1,monitor,71,91.05,Two year,DSL,Mailed check
7398-HPYZQ,1,monitor,71,90.55,Two year,DSL,Bank transfer (automatic)
5003-XZWWO,1,monitor,71,84.2,Two year,DSL,Credit card (automatic)
5494-WOZRZ,1,monitor,71,82,Two year,DSL,Credit card (automatic)
8619-IJNDK,1,monitor,71,64.05,Two year,DSL,Credit card (automatic)
7579-KKLOE,1,monitor,71,91.25,Two year,DSL,Mailed check
0730-BGQGF,1,monitor,71,90.3,Two year,DSL,Credit card (automatic)
5406-KGRMX,1,monitor,71,24.55,Two year,No,Electronic check
9668-PUGNU,1,monitor,71,24.5,Two year,No,Electronic check
1265-BCFEO,1,monitor,71,80.45,Two year,DSL,Bank transfer (automatic)
8766-PAFNE,1,monitor,71,79.1,Two year,DSL,Credit card (automatic)
6997-UVGOX,1,monitor,71,85.45,Two year,DSL,Bank transfer (automatic)
6461-SZMCV,1,monitor,71,87.95,Two year,DSL,Bank transfer (automatic)
9435-JMLSX,1,monitor,71,86.1,Two year,DSL,Bank transfer (automatic)
4674-HGNUA,1,monitor,71,89.9,Two year,DSL,Credit card (automatic)
5117-ZSMHQ,1,monitor,71,89.9,Two year,DSL,Bank transfer (automatic)
3911-RSNHI,1,monitor,71,61.4,Two year,DSL,Credit card (automatic)
5197-LQXXH,1,monitor,71,83.3,Two year,DSL,Credit card (automatic)
3508-VLHCZ,1,monitor,71,90.55,Two year,DSL,Credit card (automatic)
5699-BNCAS,1,monitor,71,24.65,Two year,No,Mailed check
2176-OSJUV,1,monitor,71,65.15,Two year,DSL,Bank transfer (automatic)
3836-FZSDJ,1,monitor,71,24.85,Two year,No,Bank transfer (automatic)
7998-WNZEM,1,monitor,71,80.6,Two year,DSL,Bank transfer (automatic)
5227-JSCFE,1,monitor,71,46.35,Two year,DSL,Credit card (automatic)
3996-ZNWYK,1,monitor,71,19.8,Two year,No,Credit card (automatic)
4973-MGTON,1,monitor,71,84.4,Two year,DSL,Credit card (automatic)
0363-SVHYR,1,monitor,71,86.85,Two year,DSL,Bank transfer (automatic)
9479-HYNYL,1,monitor,71,80.7,Two year,DSL,Credit card (automatic)
6283-GITPX,1,monitor,71,76.9,Two year,DSL,Credit card (automatic)
2194-IIQOF,1,monitor,71,89.3,Two year,DSL,Credit card (automatic)
1635-NZATJ,1,monitor,71,25.45,Two year,No,Credit card (automatic)
3779-OSWCF,1,monitor,71,93.2,Two year,DSL,Credit card (automatic)
7110-BDTWG,1,monitor,71,47.05,Two year,DSL,Electronic check
8722-PRFDV,1,monitor,71,77.55,Two year,DSL,Credit card (automatic)
6253-GNHWH,1,monitor,71,71.1,Two year,DSL,Mailed check
6365-HITVU,1,monitor,71,87.25,Two year,DSL,Credit card (automatic)
5248-YGIJN,1,monitor,72,90.25,Two year,DSL,Credit card (automatic)
5997-OPVFA,1,monitor,72,89.05,Two year,DSL,Bank transfer (automatic)
7301-ABVAD,1,monitor,72,86.6,Two year,DSL,Bank transfer (automatic)
7781-HVGMK,1,monitor,72,65.2,Two year,DSL,Credit card (automatic)
3649-JPUGY,1,monitor,72,88.6,Two year,DSL,Bank transfer (automatic)
4723-BEGSG,1,monitor,72,86.65,Two year,DSL,Credit card (automatic)
1775-KWJKQ,1,monitor,72,89.85,Two year,DSL,Credit card (automatic)
0078-XZMHT,1,monitor,72,85.15,Two year,DSL,Bank transfer (automatic)
8338-QIUNR,1,monitor,72,66.5,Two year,DSL,Credit card (automatic)
1266-NZYUI,1,monitor,72,66.85,Two year,DSL,Bank transfer (automatic)
0229-LFJAF,1,monitor,72,69.65,Two year,DSL,Bank transfer (automatic)
9926-PJHDQ,1,monitor,72,76.8,Two year,DSL,Bank transfer (automatic)
9778-OGKQZ,1,monitor,72,92,Two year,DSL,Credit card (automatic)
7408-OFWXJ,1,monitor,72,89.8,Two year,DSL,Credit card (automatic)
8374-UULRV,1,monitor,72,86.05,Two year,DSL,Credit card (automatic)
5275-PMFUT,1,monitor,72,64.8,Two year,DSL,Credit card (automatic)
4079-WWQQQ,1,monitor,72,65.55,Two year,DSL,Bank transfer (automatic)
6115-ZTBFQ,1,monitor,72,65.5,Two year,DSL,Bank transfer (automatic)
2226-ICFDO,1,monitor,72,85.9,Two year,DSL,Credit card (automatic)
7722-VJRQD,1,monitor,72,60.95,Two year,DSL,Bank transfer (automatic)
3084-DOWLE,1,monitor,72,92,Two year,DSL,Bank transfer (automatic)
3071-MVJCD,1,monitor,72,82.3,Two year,DSL,Bank transfer (automatic)
8039-ACLPL,1,monitor,72,68.75,Two year,DSL,Credit card (automatic)
9242-TKFSV,1,monitor,72,65.1,Two year,DSL,Credit card (automatic)
4751-ERMAN,1,monitor,72,75.4,Two year,DSL,Bank transfer (automatic)
1971-DTCZB,1,monitor,72,90.95,Two year,DSL,Bank transfer (automatic)
5980-BDHPY,1,monitor,72,87.1,Two year,DSL,Bank transfer (automatic)
4737-AQCPU,1,monitor,72,72.1,Two year,DSL,Credit card (automatic)
5605-XNWEN,1,monitor,72,25,Two year,No,Bank transfer (automatic)
7860-KSUGX,1,monitor,72,64.45,Two year,DSL,Credit card (automatic)
0973-KYVNF,1,monitor,72,70.65,Two year,DSL,Credit card (automatic)
7873-CVMAW,1,monitor,72,88.55,Two year,DSL,Credit card (automatic)
1951-IEYXM,1,monitor,72,90.6,Two year,DSL,Credit card (automatic)
0744-BIKKF,1,monitor,72,86.65,Two year,DSL,Bank transfer (automatic)
2251-PYLPB,1,monitor,72,79.55,Two year,DSL,Credit card (automatic)
4139-DETXS,1,monitor,72,64.45,Two year,DSL,Bank transfer (automatic)
7101-HRBLJ,1,monitor,72,83.7,Two year,DSL,Bank transfer (automatic)
2234-EOFPT,1,monitor,72,79.35,Two year,DSL,Bank transfer (automatic)
5334-AFQJB,1,monitor,72,25.1,Two year,No,Credit card (automatic)
9339-FIIJL,1,monitor,72,85.95,Two year,DSL,Bank transfer (automatic)
4967-WPNCF,1,monitor,72,63.7,Two year,DSL,Bank transfer (automatic)
8197-BFWVU,1,monitor,72,93.25,Two year,DSL,Bank transfer (automatic)
6585-WCEWR,1,monitor,72,20.35,Two year,No,Electronic check
8735-SDUFN,1,monitor,72,24.3,Two year,No,Bank transfer (automatic)
6384-VMJHP,1,monitor,72,73,Two year,DSL,Credit card (automatic)
9297-EONCV,1,monitor,72,91.35,Two year,DSL,Bank transfer (automatic)
0244-LGNFY,1,monitor,72,92.65,Two year,DSL,Bank transfer (automatic)
0301-FIDRB,1,monitor,72,63.8,Two year,DSL,Bank transfer (automatic)
9453-PATOS,1,monitor,72,85.1,Two year,DSL,Mailed check
9443-JUBUO,1,monitor,72,65.25,Two year,DSL,Credit card (automatic)
0238-WHBIQ,1,monitor,72,89.7,Two year,DSL,Credit card (automatic)
5879-HMFFH,1,monitor,72,88.05,Two year,DSL,Bank transfer (automatic)
4900-MSOMT,1,monitor,72,80.2,Two year,DSL,Bank transfer (automatic)
5766-FTRTS,1,monitor,72,84.45,Two year,DSL,Mailed check
2560-QTSBS,1,monitor,72,23.3,One year,No,Bank transfer (automatic)
6479-VDGRK,1,monitor,72,85.3,Two year,DSL,Bank transfer (automatic)
3569-JFODW,1,monitor,72,90.95,Two year,DSL,Credit card (automatic)
5296-PSYVW,1,monitor,72,24.55,Two year,No,Electronic check
9385-NXKDA,1,monitor,72,82.65,Two year,DSL,Credit card (automatic)
6701-YVNQG,1,monitor,72,88.7,Two year,DSL,Credit card (automatic)
9065-ZCPQX,1,monitor,72,78.85,Two year,DSL,Bank transfer (automatic)
9823-EALYC,1,monitor,72,80.85,Two year,DSL,Bank transfer (automatic)
5803-NQJZO,1,monitor,72,67.8,Two year,DSL,Bank transfer (automatic)
2235-EZAIK,1,monitor,72,79.2,Two year,DSL,Credit card (automatic)
0769-MURVM,1,monitor,72,65.7,Two year,DSL,Bank transfer (automatic)
2990-IAJSV,1,monitor,72,92,Two year,DSL,Bank transfer (automatic)
1227-UDMZR,1,monitor,72,91.15,Two year,DSL,Bank transfer (automatic)
8908-NMQTX,1,monitor,72,65.6,Two year,DSL,Bank transfer (automatic)
2824-DXNKN,1,monitor,72,71.45,Two year,DSL,Bank transfer (automatic)
9489-JMTTN,1,monitor,72,89.75,Two year,DSL,Credit card (automatic)
4077-HWUYD,1,monitor,72,87.55,Two year,DSL,Bank transfer (automatic)
6855-VLGOS,1,monitor,72,20.55,Two year,No,Electronic check
9499-XPZXM,1,monitor,72,64.75,Two year,DSL,Bank transfer (automatic)
8218-FFJDS,1,monitor,72,86.4,Two year,DSL,Bank transfer (automatic)
2192-CKRLV,1,monitor,72,49.2,Two year,DSL,Electronic check
0988-AADSA,1,monitor,72,80.85,Two year,DSL,Bank transfer (automatic)
8125-QPFJD,1,monitor,72,84.9,Two year,DSL,Bank transfer (automatic)
0562-FGDCR,1,monitor,72,74.55,Two year,DSL,Mailed check
4827-DPADN,1,monitor,72,83.3,Two year,DSL,Bank transfer (automatic)
5360-XGYAZ,1,monitor,72,65.65,Two year,DSL,Bank transfer (automatic)
3262-EIDHV,1,monitor,72,84.7,Two year,DSL,Credit card (automatic)
5727-MYATE,1,monitor,72,90.8,Two year,DSL,Credit card (automatic)
1676-MQAOA,1,monitor,72,75.1,Two year,DSL,Bank transfer (automatic)
5115-GZDEL,1,monitor,72,67.2,Two year,DSL,Credit card (automatic)
7399-QHBJS,1,monitor,72,66.75,Two year,DSL,Credit card (automatic)
9488-FVZCC,1,monitor,72,79.5,Two year,DSL,Bank transfer (automatic)
2725-TTRIQ,1,monitor,72,84.2,Two year,DSL,Bank transfer (automatic)
2302-OUZXB,1,monitor,72,82.15,Two year,DSL,Bank transfer (automatic)
3913-FCUUW,1,monitor,72,70.45,Two year,DSL,Bank transfer (automatic)
0336-KXKFK,1,monitor,72,61.2,Two year,DSL,Credit card (automatic)
0795-XCCTE,1,monitor,72,25.4,Two year,No,Bank transfer (automatic)
6408-WHTEF,1,monitor,72,89.4,Two year,DSL,Mailed check
4291-TPNFG,1,monitor,72,82.3,Two year,DSL,Bank transfer (automatic)
6087-YPWHO,1,monitor,72,68.15,Two year,DSL,Mailed check
8661-BOYNW,1,monitor,72,84.4,Two year,DSL,Credit card (automatic)
7169-YWAMK,1,monitor,72,68.4,Two year,DSL,Bank transfer (automatic)
9114-DPSIA,1,monitor,72,81,Two year,DSL,Credit card (automatic)
2925-VDZHY,1,monitor,72,88.7,Two year,DSL,Credit card (automatic)
4718-WXBGI,1,monitor,72,91.95,Two year,DSL,Credit card (automatic)
6631-HMANX,1,monitor,72,85.45,Two year,DSL,Credit card (automatic)
3544-FBCAS,1,monitor,72,83.6,Two year,DSL,Credit card (automatic)
1027-LKKQQ,1,monitor,72,80.45,Two year,DSL,Bank transfer (automatic)
6656-GULJQ,1,monitor,72,83.55,Two year,DSL,Credit card (automatic)
3938-YFPXD,1,monitor,72,84.3,Two year,DSL,Credit card (automatic)
3967-KXAPS,1,monitor,72,92.3,Two year,DSL,Credit card (automatic)
2452-MRMZF,1,monitor,72,25.7,Two year,No,Credit card (automatic)
0270-THENM,1,monitor,72,69.85,Two year,DSL,Bank transfer (automatic)
0191-EQUUH,0,monitor,25,35.05,Two year,DSL,Bank transfer (automatic)
7267-FRMJW,0,monitor,25,20.1,Two year,No,Mailed check
3458-IDMFK,0,monitor,25,20.75,Two year,No,Mailed check
2805-AUFQN,0,monitor,25,19.8,Two year,No,Credit card (automatic)
0071-NDAFP,0,monitor,25,25.5,Two year,No,Credit card (automatic)
9945-PSVIP,0,monitor,25,18.7,Two year,No,Mailed check
5859-HZYLF,0,monitor,26,19.15,Two year,No,Credit card (automatic)
7850-THJMU,0,monitor,26,19.65,Two year,No,Credit card (automatic)
7596-IIWYC,0,monitor,27,20.25,Two year,No,Bank transfer (automatic)
7552-KEYGT,0,monitor,27,19.55,Two year,No,Bank transfer (automatic)
9392-XBGTD,0,monitor,27,20.6,Two year,No,Mailed check
3721-WKIIL,0,monitor,27,19.6,Two year,No,Mailed check
5171-EPLKN,0,monitor,27,19.85,Two year,No,Credit card (automatic)
6064-ZATLR,0,monitor,27,52.85,Two year,DSL,Bank transfer (automatic)
9717-IOAAF,0,monitor,27,25.85,Two year,No,Credit card (automatic)
4609-KNNWG,0,monitor,27,19.9,Two year,No,Mailed check
2346-CZYIL,0,monitor,27,20.35,Two year,No,Credit card (automatic)
2595-KIWPV,0,monitor,27,19.7,Two year,No,Credit card (automatic)
9950-MTGYX,0,monitor,28,20.3,Two year,No,Credit card (automatic)
6199-IPCAO,0,monitor,29,26.1,Two year,No,Mailed check
0559-CKHUS,0,monitor,29,19.55,Two year,No,Mailed check
1627-AFWVJ,0,monitor,29,19.4,Two year,No,Mailed check
0625-AFOHS,0,monitor,29,20.2,Two year,No,Mailed check
0839-QNXME,0,monitor,30,19.4,Two year,No,Credit card (automatic)
3373-DIUUN,0,monitor,30,21.25,Two year,No,Mailed check
1821-BUCWY,0,monitor,30,55.65,Two year,DSL,Mailed check
6609-MXJHJ,0,monitor,30,25.1,Two year,No,Mailed check
4774-HHGGS,0,monitor,30,19.05,Two year,No,Mailed check
1270-XKUCC,0,monitor,30,19.7,Two year,No,Mailed check
4641-FROLU,0,monitor,30,19.3,Two year,No,Mailed check
7605-BDWDC,0,monitor,31,49.85,Two year,DSL,Bank transfer (automatic)
6265-FRMTQ,0,monitor,31,20.4,Two year,No,Bank transfer (automatic)
5480-XTFFL,0,monitor,31,21,Two year,No,Mailed check
5322-ZSMZY,0,monitor,31,25.75,Two year,No,Mailed check
5124-EOGYE,0,monitor,31,20.45,Two year,No,Mailed check
8174-LNWMW,0,monitor,31,20.9,Two year,No,Credit card (automatic)
0301-KOBTQ,0,monitor,32,20.05,Two year,No,Bank transfer (automatic)
7321-KKSDU,0,monitor,32,20.5,Two year,No,Mailed check
4635-EJYPD,0,monitor,32,18.95,Two year,No,Mailed check
4213-HKBJO,0,monitor,33,25.7,Two year,No,Credit card (automatic)
3769-MHZNV,0,monitor,33,20.1,Two year,No,Mailed check
4664-NJCMS,0,monitor,33,59.55,Two year,DSL,Bank transfer (automatic)
2729-VNVAP,0,monitor,33,19.8,Two year,No,Credit card (automatic)
8859-DZTGQ,0,monitor,33,20.35,Two year,No,Mailed check
3957-SQXML,0,monitor,34,24.95,Two year,No,Credit card (automatic)
3521-HTQTV,0,monitor,34,26.1,Two year,No,Bank transfer (automatic)
6551-VLJMV,0,monitor,34,20.05,Two year,No,Credit card (automatic)
9385-EHGDO,0,monitor,35,19.85,Two year,No,Mailed check
7601-GNDYK,0,monitor,35,19.6,Two year,No,Mailed check
5845-BZZIB,0,monitor,35,20.1,Two year,No,Mailed check
6169-PPETC,0,monitor,35,20.5,Two year,No,Bank transfer (automatic)
1970-KKFWL,0,monitor,35,23.3,Two year,No,Bank transfer (automatic)
9885-MFVSU,0,monitor,35,46.35,Two year,DSL,Credit card (automatic)
5622-UEJFI,0,monitor,35,25.4,Two year,No,Credit card (automatic)
3057-VJJQE,0,monitor,35,55.25,Two year,DSL,Mailed check
9631-RXVJM,0,monitor,35,19.25,Two year,No,Mailed check
4896-CPRPF,0,monitor,35,25.45,Two year,No,Bank transfer (automatic)
3451-VAWLI,0,monitor,35,19.7,Two year,No,Credit card (automatic)
7945-PRBVF,0,monitor,35,21.45,Two year,No,Bank transfer (automatic)
7815-PDTHL,0,monitor,35,20.2,Two year,No,Mailed check
2511-ALLCS,0,monitor,35,24.3,Two year,No,Bank transfer (automatic)
9560-BBZXK,0,monitor,36,31.05,Two year,DSL,Bank transfer (automatic)
2773-MADBQ,0,monitor,36,53.1,Two year,DSL,Mailed check
8966-KZXXA,0,monitor,36,25.1,Two year,No,Credit card (automatic)
6479-SZPLM,0,monitor,36,19.45,Two year,No,Credit card (automatic)
7665-NKLAV,0,monitor,36,40.65,Two year,DSL,Credit card (automatic)
2642-MAWLJ,0,monitor,36,20.25,Two year,No,Bank transfer (automatic)
0827-ITJPH,0,monitor,36,18.55,Two year,No,Credit card (automatic)
8917-FAEMR,0,monitor,37,19.85,Two year,No,Mailed check
7696-CFTAT,0,monitor,37,19.8,Two year,No,Bank transfer (automatic)
9624-EGDEQ,0,monitor,37,19.8,Two year,No,Mailed check
8450-LUGUK,0,monitor,37,24.1,Two year,No,Bank transfer (automatic)
3891-NLXJB,0,monitor,37,40.55,Two year,DSL,Mailed check
8727-XDPUD,0,monitor,37,35.8,Two year,DSL,Credit card (automatic)
9650-VBUOG,0,monitor,38,25.05,Two year,No,Credit card (automatic)
1087-GRUYI,0,monitor,38,20.4,Two year,No,Bank transfer (automatic)
0582-AVCLN,0,monitor,38,20.3,Two year,No,Mailed check
2300-RQGOI,0,monitor,38,20.05,Two year,No,Mailed check
9418-RUKPH,0,monitor,38,19.95,Two year,No,Mailed check
8577-QSOCG,0,monitor,38,20.2,Two year,No,Mailed check
8859-AXJZP,0,monitor,39,23.8,Two year,No,Mailed check
1271-UODNO,0,monitor,39,53.85,Two year,DSL,Credit card (automatic)
4835-YSJMR,0,monitor,39,49.8,Two year,DSL,Bank transfer (automatic)
1839-FBNFR,0,monitor,39,19.85,Two year,No,Bank transfer (automatic)
5804-JMYIO,0,monitor,39,19.75,Two year,No,Mailed check
4884-LEVMQ,0,monitor,39,20.45,Two year,No,Bank transfer (automatic)
8219-VYBVI,0,monitor,39,25,Two year,No,Mailed check
8874-EJNSR,0,monitor,39,25.2,Two year,No,Mailed check
5006-MXVRN,0,monitor,39,20.7,Two year,No,Credit card (automatic)
9710-NJERN,0,monitor,39,20.15,Two year,No,Mailed check
5249-QYHEX,0,monitor,40,24.8,Two year,No,Mailed check
1106-HRLKZ,0,monitor,40,19.6,Two year,No,Mailed check
4735-BJKOU,0,monitor,40,20.15,Two year,No,Mailed check
0362-RAOQO,0,monitor,40,19.65,Two year,No,Credit card (automatic)
7205-BAIAD,0,monitor,40,20.6,Two year,No,Bank transfer (automatic)
4526-EXKKN,0,monitor,40,24.6,Two year,No,Mailed check
9068-FHQHD,0,monitor,40,20.15,Two year,No,Bank transfer (automatic)
3472-QPRCH,0,monitor,40,25.25,Two year,No,Credit card (automatic)
4933-BSAIP,0,monitor,40,19.1,Two year,No,Mailed check
8402-OOOHJ,0,monitor,41,20.65,Two year,No,Mailed check
9938-PRCVK,0,monitor,41,19.7,Two year,No,Bank transfer (automatic)
0936-NQLJU,0,monitor,41,20.65,Two year,No,Credit card (automatic)
3097-FQTVJ,0,monitor,41,20,Two year,No,Mailed check
5465-BUBFA,0,monitor,41,19.3,Two year,No,Bank transfer (automatic)
5231-FIQPA,0,monitor,41,19.85,Two year,No,Mailed check
9585-KKMFD,0,monitor,41,20,Two year,No,Mailed check
6000-UKLWI,0,monitor,41,20.15,Two year,No,Mailed check
5542-NKVRU,0,monitor,42,20.75,Two year,No,Bank transfer (automatic)
5656-MJEFC,0,monitor,42,48.15,Two year,DSL,Credit card (automatic)
4878-BUNFV,0,monitor,42,20.7,Two year,No,Mailed check
8922-NPKBJ,0,monitor,42,19.35,Two year,No,Mailed check
8215-NGSPE,0,monitor,42,20,Two year,No,Mailed check
7799-LGRDP,0,monitor,43,25.7,Two year,No,Credit card (automatic)
1985-MBRYP,0,monitor,43,19.65,Two year,No,Bank transfer (automatic)
8234-GSZYK,0,monitor,43,26.45,Two year,No,Bank transfer (automatic)
2208-NKVVH,0,monitor,43,24.25,Two year,No,Mailed check
1047-RNXZV,0,monitor,43,19.55,Two year,No,Mailed check
8896-RAZCR,0,monitor,44,19.9,Two year,No,Mailed check
4625-LAMOB,0,monitor,44,20.4,Two year,No,Credit card (automatic)
7191-ADRGF,0,monitor,44,54.3,Two year,DSL,Bank transfer (automatic)
5583-EJXRD,0,monitor,44,54.05,Two year,DSL,Credit card (automatic)
6725-TPKJO,0,monitor,44,20.05,Two year,No,Mailed check
7242-EDTYC,0,monitor,44,19.55,Two year,No,Bank transfer (automatic)
8292-ITGYJ,0,monitor,45,24.65,Two year,No,Bank transfer (automatic)
4652-ODEVH,0,monitor,45,24.45,Two year,No,Mailed check
2208-MPXIO,0,monitor,45,20,Two year,No,Bank transfer (automatic)
5242-UOWHD,0,monitor,45,20.35,Two year,No,Mailed check
6619-RPLQZ,0,monitor,45,20.85,Two year,No,Mailed check
7284-ZZLOH,0,monitor,45,53.3,Two year,DSL,Credit card (automatic)
3284-SVCRO,0,monitor,45,25.5,Two year,No,Mailed check
1716-LSAMB,0,monitor,45,54.65,Two year,DSL,Bank transfer (automatic)
6813-GZQCG,0,monitor,45,24.65,Two year,No,Credit card (automatic)
2796-NNUFI,0,monitor,46,19.95,Two year,No,Mailed check
0386-CWRGM,0,monitor,46,19.4,Two year,No,Mailed check
5296-BFCYD,0,monitor,46,20.1,Two year,No,Mailed check
3764-MNMOI,0,monitor,46,19.2,Two year,No,Credit card (automatic)
5970-GHJAW,0,monitor,46,19.95,Two year,No,Credit card (automatic)
9674-EHPPG,0,monitor,46,40.4,Two year,DSL,Credit card (automatic)
0206-OYVOC,0,monitor,46,19.25,Two year,No,Mailed check
9975-GPKZU,0,monitor,46,19.75,Two year,No,Credit card (automatic)
6119-SPUDB,0,monitor,46,38.25,Two year,DSL,Mailed check
0506-YLVKJ,0,monitor,46,20.2,Two year,No,Mailed check
3190-ITQXP,0,monitor,46,20.25,Two year,No,Bank transfer (automatic)
6762-NSODU,0,monitor,46,19.4,Two year,No,Credit card (automatic)
2068-WWXQZ,0,monitor,46,20.05,Two year,No,Bank transfer (automatic)
5176-LMJXE,0,monitor,47,20.55,Two year,No,Mailed check
9646-NMHXE,0,monitor,47,19.65,Two year,No,Mailed check
5529-GIBVH,0,monitor,47,20.15,Two year,No,Mailed check
6961-MJKBO,0,monitor,47,20.45,Two year,No,Bank transfer (automatic)
5968-HYJRZ,0,monitor,47,24.55,Two year,No,Mailed check
9081-WWXKP,0,monitor,47,20.25,Two year,No,Credit card (automatic)
4837-PZTIC,0,monitor,47,41.9,Two year,DSL,Mailed check
4742-TXUEX,0,monitor,47,19.3,Two year,No,Bank transfer (automatic)
2888-ADFAO,0,monitor,47,21.3,Two year,No,Bank transfer (automatic)
0932-YIXYU,0,monitor,47,20.25,Two year,No,Credit card (automatic)
5093-FEGLU,0,monitor,47,19.65,Two year,No,Bank transfer (automatic)
1709-EJDOX,0,monitor,47,19.75,Two year,No,Mailed check
7634-HLQJR,0,monitor,47,20.05,Two year,No,Credit card (automatic)
1862-QRWPE,0,monitor,48,20.65,Two year,No,Bank transfer (automatic)
6425-JWTDV,0,monitor,48,19.25,Two year,No,Mailed check
5939-SXWHM,0,monitor,48,26.3,Two year,No,Bank transfer (automatic)
6177-PEVRA,0,monitor,48,55.5,Two year,DSL,Credit card (automatic)
